dataset_id	dataset_name	sample_id	probe_id	yugene_value
6310	Mackay_2013_24162776	skin_trm_2	10414431	0.9381198596
6264	Ding_2012_22281595	Whole BM, replicate 3	10578545	0.9381130577
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-3	10498405	0.9381087781
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 3	10425903	0.9380983676
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep3	10578545	0.9380919514
6310	Mackay_2013_24162776	spleen_tcm_1	10409200	0.9380861761
6264	Ding_2012_22281595	Whole BM, replicate 3	10425903	0.938072231
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 6	10353189	0.9380579761
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female vascular associated mesenchymal cells rep3	10463064	0.9380544655
6310	Mackay_2013_24162776	gut_trm_3	10463064	0.9380484684
6501	Nolan_2013_23871589a	Heart A	10562639	0.9380377544
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive-1	10422655	0.9380241607
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep3	10463064	0.938017544
6501	Nolan_2013_23871589a	Bone Marrow Day 28 C	10463064	0.9380142817
6501	Nolan_2013_23871589a	Muscle C	10578545	0.9379940763
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep2	10425903	0.9379873763
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep1	10425903	0.9379742941
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep2	10554817	0.9379723492
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 2	10482432	0.9379526673
6501	Nolan_2013_23871589a	Bone Marrow Day 10 B	10386947	0.9379237196
6310	Mackay_2013_24162776	spleen_naive_3	10409200	0.9379166083
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male endothelial cells rep3	10414431	0.9379142525
6310	Mackay_2013_24162776	skin_trm_3	10425903	0.9378843946
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Clone 13 CD8+ Chronic Day15-1	10520390	0.9378807285
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10482432	0.937875227
6310	Mackay_2013_24162776	lung_trm_3	10414431	0.9378515404
6501	Nolan_2013_23871589a	Bone Marrow Day 28 A	10425903	0.9378499874
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep2	10386947	0.9378463625
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-2	10426435	0.9378402486
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-1	10353189	0.9378240393
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 3	10411452	0.9378147605
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 4	10520390	0.9378102831
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10554817	0.9378060516
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep2	10463064	0.9378006168
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 2	10562639	0.9377835937
6501	Nolan_2013_23871589a	Glomerulus A	10578545	0.9377603686
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male interstitial cells rep3	10554817	0.9377554726
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-1	10554817	0.9377551437
6310	Mackay_2013_24162776	skin_γδ_detc_2	10386947	0.9377499988
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep2	10482432	0.9377331074
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep2	10425903	0.9377304963
6264	Ding_2012_22281595	Whole BM, replicate 3	10554817	0.9377048906
6346	Brunskill_2014_24780627	Embryo at E10.5, central neuroepithelium at midline 2	10423180	0.9377004534
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep3	10368612	0.9376965616
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 1	10353250	0.9376916118
6501	Nolan_2013_23871589a	Spleen B	10578545	0.9376890665
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10520390	0.937671755
6300	Martinez_2013_23293084_e	BMM IL4 Rep1	1418625_s_at	0.9376582721
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-1	10414431	0.9376540325
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30-3	10547936	0.9376442575
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch epidermal ectoderm 3	10578545	0.9376277235
6501	Nolan_2013_23871589a	Testis A	10368612	0.9376237212
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 4	10414431	0.937617414
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 1	10353250	0.9376102899
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10554817	0.9375944549
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 2	10547936	0.9375849089
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 8	10578545	0.9375833617
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-1	10578545	0.9375728659
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female primordial germ cell rep1	10386947	0.9375614063
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep1	10520390	0.9375593645
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 7	10571876	0.9375547763
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 3	10492658	0.9375515929
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 2	10414431	0.9375419672
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep3	10482432	0.9375228578
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep3	10414431	0.937522034
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 3	10513181	0.93750774
6501	Nolan_2013_23871589a	Testis B	10409200	0.9375034401
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-2	10374764	0.9374877601
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 4	10452415	0.9374846647
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10374764	0.9374713103
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10386947	0.9374583023
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10414431	0.9374553702
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc female endothelial cells rep2	10463064	0.9374496134
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 2	10554817	0.9374488834
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 2	10498405	0.9374481263
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10426435	0.9374480814
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30-2	10514368	0.937426934
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 7	10481344	0.9374193324
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 1	10414431	0.9374100962
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10520390	0.9374072141
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 3	10426435	0.9374004161
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc female endothelial cells rep1	10463064	0.9373930911
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep3	10520390	0.9373900619
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep3	10482432	0.937374409
6264	Ding_2012_22281595	Whole BM, replicate 3	10414431	0.9373377763
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep1	10426435	0.9373241013
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep1	10463064	0.9373145629
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 5	10482432	0.9373121073
6062	Jameson_2012_22438826	Gonad, 12.5 dpc interstitial cell subset and fetal Leydig cells rep2	10578545	0.9372548279
6310	Mackay_2013_24162776	spleen_naive_1	10414431	0.9372528855
6290	O'Carroll_2014_24337373	Untreated rep 2	A_55_P1965725	0.9372449362
6501	Nolan_2013_23871589a	Bone Marrow Day 21 C	10578545	0.9372323103
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female vascular associated mesenchymal cells rep2	10425903	0.9372281979
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep2	10463064	0.9372218383
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep3	10409200	0.937214541
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d8 p i with LCMV-Arm CD8+ Acute Day8	10554817	0.9372123158
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep1	10414431	0.9372086051
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10562639	0.9372026353
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep3	10554817	0.9371995497
6310	Mackay_2013_24162776	skin_trm_3	10386947	0.9371912412
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 3	10409200	0.937147728
6062	Jameson_2012_22438826	Gonad, 12.5 dpc interstitial cell subset and fetal Leydig cells rep1	10463064	0.9371378594
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep2	10409200	0.9371343425
6310	Mackay_2013_24162776	skin_αβ_detc_2	10554817	0.9371156261
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male endothelial cells rep3	10463064	0.9371135815
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep1	10554817	0.9371042475
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-2	10463064	0.9370832161
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 1	10423180	0.9370716197
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 1	10368612	0.9370683076
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 3	10578545	0.937043052
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep1	10386947	0.9370415844
6310	Mackay_2013_24162776	lung_trm_3	10386947	0.9370319213
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep2	10554817	0.9370174878
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-2	10554817	0.9370105225
6310	Mackay_2013_24162776	skin_αβ_detc_2	10578545	0.9370077665
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep2	10409200	0.9370060026
6346	Brunskill_2014_24780627	Embryo at E10.5, central neuroepithelium at midline 3	10409200	0.9369921824
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10482432	0.9369710658
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep1	10414431	0.936964147
6310	Mackay_2013_24162776	spleen_tem_2	10554817	0.9369589165
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 4	10409200	0.936939063
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d8 p i with LCMV-Clone 13 CD8+ Chronic Day8-3	10425903	0.9369239201
6346	Brunskill_2014_24780627	Embryo at E8.5, caudal neural epithelium 3	10547936	0.9369183321
6501	Nolan_2013_23871589a	Lung A	10447699	0.9369102886
6346	Brunskill_2014_24780627	Embryo at E10.5, central neuroepithelium at midline 1	10514368	0.9368930799
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male interstitial cells rep3	10554817	0.936888526
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep3	10386947	0.9368648276
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep2	10578545	0.9368536225
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep3	10463064	0.9368503254
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 3	10426435	0.9368501206
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 4	10554817	0.9368036474
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch epidermal ectoderm 2	10409200	0.9367987015
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 6	10409200	0.9367977415
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep3	10426435	0.9367914347
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep1	10578545	0.9367901241
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 7	10514368	0.9367877411
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep3	10554817	0.9367812636
6501	Nolan_2013_23871589a	Bone Marrow Day 21 A	10562639	0.9367637099
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-1	10447699	0.9367270017
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Smaa-EYFP) rep3	10554817	0.9367247657
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep1	10386947	0.9367011561
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-3	10426435	0.9366782643
6346	Brunskill_2014_24780627	Embryo at E8.5, caudal neural epithelium 4	10520390	0.9366613561
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 3	10513181	0.9366599467
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep3	10386947	0.9366576545
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 4	10425903	0.9366574905
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30-3	10426435	0.9366473011
6501	Nolan_2013_23871589a	Liver Steady State B v2	10578545	0.9366455905
6501	Nolan_2013_23871589a	Liver Steady State B	10578545	0.9366455905
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep3	10554817	0.9366423525
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 5	10463064	0.9366368253
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep3	10425903	0.9366294287
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 5	10422655	0.9366232278
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep1	10386947	0.9366222977
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male mesenchymal cells rep2	10386947	0.9366219845
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep3	10409200	0.9366050528
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 2	10386947	0.9366034789
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep1	10482432	0.9365897561
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Clone 13 CD8+ Chronic Day15-1	10368612	0.9365814364
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 1	10562639	0.936569042
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 6	10368612	0.9365646914
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male endothelial cells rep1	10414431	0.936562262
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive-2	10492658	0.9365608561
6310	Mackay_2013_24162776	skin_γδ_detc_2	10425903	0.9365354937
6310	Mackay_2013_24162776	spleen_naive_2	10562639	0.9365354444
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10386947	0.9365353058
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 6	10532027	0.9365348761
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 6	10523354	0.9365348761
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 6	10384552	0.9365348761
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 7	10498405	0.9365172549
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Clone 13 CD8+ Chronic Day15-2	10482432	0.9365070973
6501	Nolan_2013_23871589a	Bone Marrow Day 28 B	10425903	0.9365024259
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep2	10463064	0.9364935815
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep3	10482432	0.9364934991
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male endothelial cells rep1	10386947	0.9364878037
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-3	10514368	0.9364799092
6310	Mackay_2013_24162776	skin_αβ_detc_3	10425903	0.9364716333
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-2	10492658	0.9364712304
6501	Nolan_2013_23871589a	Glomerulus C	10520390	0.9364527112
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 1	10411452	0.9364508581
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30	10562639	0.9364442915
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep2	10482432	0.9364442433
6501	Nolan_2013_23871589a	Spleen A	10554817	0.936439563
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep3	10414431	0.9364327882
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 3	10386947	0.9364219409
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch epidermal ectoderm 2	10368612	0.9364134032
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 1	10492658	0.9364079478
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 2	10605554	0.936399926
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 2	10553516	0.936399926
6140	Sakamoto_2013_23264051a	2hr PG control rep 2	1418625_s_at	0.9363975227
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Smaa-EYFP)rep1	10463064	0.9363853216
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 6	10386947	0.9363784036
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10414431	0.9363762483
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep1	10409200	0.9363749116
6310	Mackay_2013_24162776	spleen_tem_1	10374764	0.9363677411
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 1	10513181	0.9363650377
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep1	10414431	0.9363586733
6346	Brunskill_2014_24780627	Embryo at E10.5, central neuroepithelium at midline 1	10481344	0.9363578461
6501	Nolan_2013_23871589a	Liver Steady State A v2	10425903	0.9363249238
6501	Nolan_2013_23871589a	Liver Steady State A	10425903	0.9363249238
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30	10571876	0.9363226082
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30	10520390	0.9363006699
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep1	10425903	0.936290643
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 6	10353189	0.9362744943
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 3	10492658	0.9362681337
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep1	10386947	0.9362078095
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep1	10414431	0.9361870205
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep3	10425903	0.936180658
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30	10426435	0.9361785592
6310	Mackay_2013_24162776	spleen_tcm_1	10368612	0.9361765165
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep3	10414431	0.9361760772
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 1	10425903	0.9361675441
6310	Mackay_2013_24162776	gut_trm_2	10463064	0.9361520248
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep3	10554817	0.9361514453
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep2	10425903	0.9361490668
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive-2	10514368	0.9361361288
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 6	10580590	0.9361275005
6271	Doyle_2008_19013282	Mixed Oligodendroglia, Cortex, TRAP RNA, replicate 2	1418625_s_at	0.9361072027
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female endothelial cells rep3	10554817	0.9360980674
6346	Brunskill_2014_24780627	Embryo at E8.5, caudal neural epithelium 2	10514368	0.9360857755
6501	Nolan_2013_23871589a	Bone Marrow Day 10 B	10414431	0.9360786705
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep2	10414431	0.9360422011
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep3	10463064	0.936035386
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 5	10547936	0.936033971
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 4	10414431	0.9360283053
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep2	10409200	0.936021889
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 5	10409200	0.9360184455
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep3	10578545	0.936009975
6310	Mackay_2013_24162776	skin_trm_1	10578545	0.93600167
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep2	10414431	0.9359994974
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep3	10520390	0.935983794
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep1	10409200	0.93597064
6501	Nolan_2013_23871589a	Bone Marrow Day 21 B	10578545	0.9359664771
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-3	10425903	0.9359614963
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female vascular associated mesenchymal stromal cells (sorted on Smaa-EYFP) rep1	10463064	0.9359592666
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 1	10411452	0.9359482009
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy C	10463064	0.9359418298
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 1	10368612	0.9359412396
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 1	10520390	0.9359305854
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 6	10565921	0.9359012572
6264	Ding_2012_22281595	Whole BM, replicate 1	10578545	0.9358962251
6310	Mackay_2013_24162776	skin_αβ_detc_2	10463064	0.9358953202
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep2	10353189	0.9358947023
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep1	10368612	0.9358926748
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10463064	0.9358809133
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 4	10571876	0.9358790525
6310	Mackay_2013_24162776	skin_αβ_detc_2	10425903	0.9358595042
6501	Nolan_2013_23871589a	Testis C	10482432	0.9358573451
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-2	10562639	0.9358469323
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 4	10386947	0.9358460348
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-2	10578545	0.9358443986
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 4	10498405	0.9358356953
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 3	10554817	0.9357828923
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female vascular associated mesenchymal cells rep1	10463064	0.9357823814
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep2	10463064	0.9357676837
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male mesenchymal cells rep2	10463064	0.9357662571
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 8	10423180	0.9357619589
6310	Mackay_2013_24162776	gut_trm_2	10414431	0.9357466176
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d8 p i with LCMV-Clone 13 CD8+ Chronic Day8-3	10578545	0.9357431154
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep3	10414431	0.9357308306
